ano/tema,,"1,"2,"3,"5,"6,-,//(C,045",1,102,103,106,120,122,134,135,146,151,16,160,172,187",2,21,227,234,246,256,26,267",280,289,3,301,4,466,5,51,54,57,58,6,61,64,646",689",73,74,767,77,779,79,8,80,872",89,90,92,95,958",972",A01B,A01C,A01D,A01F,A01G,A01H,A01K,A01M,A01N,A01P,A21D,A22B,A23B,A23C,A23D,A23F,A23G,A23J,A23K,A23L,A23N,A23P,A24B,A24C,A24D,A41D,A45C,A45D,A47B,A47G,A47J,A47L,A61B,A61C,A61F,A61J,A61K,A61L,A61M,A61N,A61P,A61Q,A62B,A62C,A62D,A63B,A63C,A63F,B01D,B01F,B01J,B01L,B02B,B02C,B03B,B03C,B03D,B04C,B05B,B05C,B05D,B06B,B07B,B07C,B08B,B09B,B09C,B21D,B22F,B23K,B23P,B23Q,B25J,B27K,B27L,B27M,B27N,B28B,B29B,B29C,B29D,B29K,B29L,B30B,B32B,B33Y,B41F,B41J,B41M,B42B,B42C,B42D,B44C,B44F,B60H,B60J,B60K,B60L,B60N,B60P,B60R,B60S,B60W,B61D,B62D,B62M,B63B,B63C,B63H,B63J,B64B,B64C,B64D,B64G,B65B,B65D,B65G,B67D,B81B,B81C,B82B,B82Y,C01B,C01C,C01D,C01F,C01G,C01J,C01M,C02F,C03B,C03C,C04B,C05C,C05D,C05F,C05G,C06B,C06D,C07B,C07C,C07D,C07F,C07G,C07H,C07J,C07K,C07M,C08B,C08C,C08F,C08G,C08H,C08J,C08K,C08L,C09B,C09C,C09D,C09F,C09G,C09J,C09K,C10B,C10C,C10D,C10G,C10J,C10K,C10L,C10M,C10N,C11B,C11C,C11D,C12C,C12F,C12G,C12H,C12M,C12N,C12P,C12Q,C12R,C12S,C13B,C13D,C13K,C14C,C21B,C21C,C21D,C22B,C22C,C23C,C23F,C23G,C25B,C25C,C25D,C25F,C30B,C40B,C70C,D01C,D01D,D01F,D01G,D02G,D03D,D04B,D04H,D06F,D06M,D06P,D21B,D21C,D21D,D21F,D21H,E01C,E02B,E02D,E03C,E04B,E04C,E04D,E04H,E21B,E21C,F01B,F01C,F01D,F01K,F01L,F01M,F01N,F01P,F02B,F02C,F02D,F02F,F02G,F02M,F02N,F02P,F03B,F03D,F03G,F04B,F04F,F16B,F16D,F16H,F16J,F16K,F16L,F16P,F17C,F17D,F21S,F21V,F22B,F23B,F23C,F23D,F23G,F23J,F23K,F23L,F23M,F23N,F23R,F24B,F24D,F24F,F24H,F24J,F24S,F24V,F25B,F26B,F27D,F28D,F28F,F28G,F41C,F41G,F42B,G01B,G01C,G01D,G01F,G01G,G01H,G01J,G01K,G01L,G01M,G01N,G01P,G01Q,G01R,G01S,G01T,G01V,G01W,G02B,G02C,G02F,G03B,G03C,G03F,G03G,G03H,G04F,G05B,G05D,G05F,G06E,G06F,G06G,G06K,G06N,G06Q,G06T,G07D,G07F,G08B,G08C,G08G,G09B,G09C,G09F,G09G,G10L,G11B,G11C,G16B,G16H,G21B,G21C,G21F,G21G,G21H,G21K,H01B,H01C,H01F,H01G,H01H,H01J,H01L,H01M,H01S,H02H,H02J,H02K,H02M,H02N,H02P,H02S,H03B,H03F,H03M,H04B,H04J,H04L,H04M,H04N,H04Q,H04R,H04W,H05B,H05F,H05H,H05K
Catalysis_2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,184,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167,85,0,0,591,114,0,0,0,0,0,0,358,0,1.030,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,192,315,0,0,0,75,0,0,100,0,0,55,0,0,0,0,0,0,82,1.076,895,257,0,278,0,290,0,0,0,311,395,0,150,140,311,0,0,155,0,0,57,113,0,0,0,271,0,0,167,73,0,0,46,60,0,0,0,0,59,787,490,283,0,0,0,0,0,0,0,0,0,0,0,49,0,0,44,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,131,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,230,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549,96,0,0,798,136,0,0,0,0,0,0,347,0,1.107,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,315,0,0,0,76,0,0,106,0,0,67,0,0,0,0,0,0,109,1.311,1.098,273,0,325,0,401,0,0,0,348,388,0,160,148,316,0,0,124,0,0,57,121,0,0,0,263,0,0,146,63,0,0,66,107,0,0,0,0,60,1.019,562,357,0,0,0,0,0,0,0,0,0,0,0,60,0,0,55,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,128,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,248,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554,63,0,0,869,101,0,0,0,0,0,0,368,0,1.128,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,71,0,0,100,0,0,75,0,0,0,0,0,0,132,1.187,1.150,267,0,404,0,366,0,0,0,336,371,0,148,164,302,0,0,100,0,0,54,139,0,0,0,226,0,0,143,61,0,0,66,97,0,0,0,0,54,850,511,377,0,0,0,0,0,0,0,0,0,0,0,65,0,0,52,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,90,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,172,39,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1.573,78,0,0,846,73,0,0,0,0,0,0,302,0,1.009,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,59,0,0,77,0,0,49,0,0,0,0,0,0,129,1.189,1.179,264,0,360,0,328,0,44,0,305,362,0,153,191,337,0,0,109,0,0,49,101,0,0,0,261,0,0,156,77,0,0,45,67,0,0,0,0,57,826,458,396,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,84,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,164,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,43,0,46,0,1.555,96,0,0,846,69,0,0,0,0,0,0,270,0,974,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,339,0,0,0,53,0,0,81,0,0,74,0,0,0,0,0,0,125,1.062,1.146,293,0,359,0,420,0,0,0,349,346,0,144,196,300,0,0,135,0,0,0,92,0,0,0,283,0,0,125,113,0,0,64,79,0,0,0,0,0,853,481,409,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,63,0,0,0,50,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,184,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1.623,95,0,0,696,72,0,0,0,0,0,0,240,0,916,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,49,59,0,0,46,0,0,71,0,0,0,0,0,0,134,1.024,1.149,292,0,365,0,360,0,43,0,322,348,0,117,158,280,0,0,112,0,0,58,89,0,0,0,245,0,0,60,68,0,0,0,53,0,0,0,0,62,743,419,425,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,59,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,146,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1.526,73,0,0,585,55,0,0,0,0,0,0,257,0,903,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,313,0,0,0,56,0,0,48,0,0,47,0,0,0,0,0,0,171,1.020,1.082,300,0,458,0,399,0,0,0,310,328,0,112,116,255,0,0,103,0,0,47,85,0,0,0,274,0,0,51,74,0,0,0,62,0,0,0,0,57,759,412,477,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,60,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,155,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1.739,107,0,0,517,99,0,0,0,0,0,0,286,0,1.106,46,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,58,0,0,46,0,0,51,0,0,0,0,0,0,262,1.029,1.122,373,0,620,0,526,0,47,0,391,392,0,116,146,231,0,0,138,0,0,67,66,0,0,0,308,0,0,74,74,0,0,0,100,0,0,0,0,71,1.105,442,716,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,82,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,129,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1.572,83,0,0,542,70,0,0,0,0,0,0,341,0,1.277,45,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,405,0,0,56,58,0,0,49,0,0,73,0,0,0,0,0,0,361,1.129,1.180,432,0,639,0,508,0,0,0,437,393,0,168,150,275,0,0,154,0,0,66,83,0,0,0,296,0,0,56,44,0,0,0,90,0,0,0,0,67,1.130,478,665,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,153,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002,106,0,0,605,101,0,0,0,0,0,0,340,0,1.357,65,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,404,0,0,0,67,0,0,81,0,0,89,0,0,0,0,0,0,498,1.183,1.213,463,0,754,0,777,0,0,0,506,468,0,213,182,373,0,0,163,0,0,57,83,0,0,0,269,0,0,76,59,0,0,0,106,0,0,0,0,84,1.622,632,846,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,156,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,127,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,114,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1.508,114,0,0,442,91,0,0,0,0,0,0,311,0,1.363,61,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,71,61,0,0,61,0,0,63,0,0,0,0,0,0,550,1.195,1.051,423,0,437,0,634,0,0,0,553,410,0,199,168,370,0,0,141,0,0,62,70,0,0,0,325,0,0,53,57,0,0,0,99,0,0,0,0,77,1.139,443,675,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,107,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1.218,84,0,0,504,54,0,0,0,0,0,0,248,42,1.259,50,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,333,0,0,55,50,0,0,52,0,0,50,0,0,0,0,0,0,490,1.081,919,366,0,298,0,453,0,0,0,479,329,0,188,141,325,0,0,142,0,0,55,81,0,0,0,342,0,0,78,65,0,0,0,90,0,0,0,0,54,830,284,517,56,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catalysis_2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,31,0,33,0,934,62,0,0,353,47,0,0,0,0,0,0,220,35,922,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,246,0,0,0,35,0,0,34,0,0,41,0,0,0,0,0,0,329,890,751,267,0,260,0,353,0,34,0,367,306,0,148,123,233,0,0,108,0,0,39,69,0,0,0,180,0,0,51,49,0,0,0,77,0,0,0,0,0,680,214,405,48,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
